tconst,originalTitle,weightedAverageScales,soup
tt0323630,Pôn,0.660300978356602,horror mystery thriller nm0014203 nm0351710 nm1040505 nm1197170 nm1197624 nm1194446
tt0323642,Piglet's Big Movie,0.6593012510369779,adventure animation comedy nm0322368 nm0275835 nm0191906 nm0763052 nm0191520
tt0323872,Salmer fra kjøkkenet,0.7411928940231594,comedy drama nm0357584 nm0635962 nm0130637 nm0282463 nm0117429 nm0030153
tt0323939,Shade,0.6741729442166855,crime thriller nm1195760 nm1195753 nm1515380 nm0869815 nm0535084 nm0148466
tt0323944,Shattered Glass,0.7522473428796272,drama history nm0712753 nm0159789 nm0001721 nm0001872 nm0765597 nm0206257
tt0323998,Smala Sussie,0.7171889111502919,comedy crime mystery nm0540297 nm0637259 nm1461008 nm1460246 nm0075003 nm0489240
tt0324127,Suspect Zero,0.6317478637328313,crime horror mystery nm0580729 nm0001173 nm0001426 nm0005251 nm0502015 nm0150255
tt0324133,Swimming Pool,0.7155724494612897,crime drama mystery nm0654830 nm0001648 nm0001097 nm0756203 nm0483788 nm0269722
tt0324197,Le temps du loup,0.6887971702826194,drama nm0359734 nm0001376 nm1326732 nm0001095 nm0161717 nm1326414
tt0324216,The Texas Chainsaw Massacre,0.6669737117219894,horror nm1197971 nm0004754 nm0006958 nm0117420 nm0498713 nm1036181
tt0324554,Wicker Park,0.7362527971004071,drama mystery romance nm0006476 nm0001326 nm1208167 nm0000498 nm0126284 nm0184086
tt0325055,Sylvia,0.6737342406336526,biography drama romance nm0420422 nm0000569 nm0185819 nm1275283 nm0083605 nm0115410
tt0325123,Bright Young Things,0.6839692700693024,comedy drama war nm0000410 nm1304386 nm0607865 nm0000101 nm0564402 nm0790688
tt0325258,Dickie Roberts: Former Child Star,0.6175313461358615,comedy nm0918873 nm0005450 nm0005203 nm0000192 nm0081572 nm0855728
tt0325537,Head of State,0.6056129041222276,comedy nm0001674 nm0001674 nm0005170 nm0005551 nm0048414 nm0780678
tt0325596,The I Inside,0.6513346573595133,mystery sci-fi thriller nm0725345 nm0000202 nm0001631 nm0005305 nm0000494 nm0250718
tt0325655,Gin gwai,0.7035985899176828,fantasy horror mystery nm0659380 nm0161152 nm0496806 nm1210703 nm1204831 nm2116899 nm1217958
tt0325675,Karpuz Kabugundan Gemiler Yapmak,0.7576165196333092,comedy drama family nm1204496 nm1772529 nm1202571 nm1202832 nm1204974 nm1204397
tt0325703,Lara Croft: Tomb Raider - The Cradle of Life,0.5941688993112323,action adventure fantasy nm0000957 nm0001401 nm0124930 nm0057368 nm0001354 nm0852965
tt0325710,The Last Samurai,0.8373638983335625,action drama nm0001880 nm0000129 nm0913822 nm0175262 nm0040472 nm0511349
tt0325805,Matchstick Men,0.7811871375696325,comedy crime drama nm0000631 nm0000115 nm0517844 nm0005377 nm0022883 nm0569226
tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,0.8706224566702346,action adventure fantasy nm0893659 nm0000136 nm0001691 nm0089217 nm0461136 nm0202603
tt0326208,Stander,0.7219913399704793,action biography crime nm0400486 nm0005048 nm0641244 nm0002077 nm0000679 nm1338025
tt0326429,Das Wunder von Bern,0.6982902718128672,drama sport nm0941811 nm0458214 nm0517885 nm0309404 nm0339730 nm1065807
tt0326769,Biker Boyz,0.5472052919338152,action drama nm0090066 nm0000401 nm1035682 nm0428963 nm0005023 nm0000956
tt0326835,Dot the I,0.7005318849777791,drama romance thriller nm1213712 nm0305558 nm0893638 nm0195439 nm0362766 nm1214435
tt0326856,Envy,0.5362681612651407,comedy nm0001469 nm0001774 nm0085312 nm0001838 nm0688132 nm0000686
tt0326905,The Great Raid,0.7022332263674383,action drama war nm0001093 nm0000973 nm0001212 nm0290556 nm0541120 nm0242882
tt0326977,Io non ho paura,0.7641447860241819,crime drama mystery nm0759368 nm0845209 nm0008090 nm1309554 nm0957024 nm1501487
tt0327056,Mystic River,0.8480674916449056,crime drama mystery nm0000142 nm0000576 nm0000209 nm0000102 nm0002536 nm0000401
tt0327084,Over the Hedge,0.7194014704385949,adventure animation comedy nm0426333 nm0456732 nm0000246 nm0788009 nm0136797 nm0843100 nm0000638
tt0327137,Secondhand Lions,0.7962670479276526,comedy drama family nm0564827 nm0005286 nm0000323 nm0000380 nm0001718 nm0441588
tt0327162,The Stepford Wives,0.5765225449740645,comedy horror sci-fi nm0000568 nm0000173 nm0000541 nm0000111 nm0000335 nm0000686
tt0327247,The Whole Ten Yards,0.597456424316149,comedy crime thriller nm0222043 nm0000246 nm0001612 nm0000449 nm0001605 nm0001629
tt0327437,Around the World in 80 Days,0.6362679536190523,action adventure comedy nm0178997 nm0000329 nm0176869 nm0000980 nm0000870
tt0327554,Catwoman,0.3772193774774261,action crime fantasy nm0685759 nm0000932 nm0000232 nm0000973 nm0933727
tt0327597,Coraline,0.8253916218753868,animation drama family nm0783139 nm0266824 nm0000159 nm1894655
tt0327643,Dirty Love,0.49234780961705077,comedy romance nm0038875 nm0000189 nm0858776 nm0001182 nm0005543 nm0004349
tt0327679,Ella Enchanted,0.6769821246389801,comedy family fantasy nm0641373 nm0004266 nm0199215 nm0000144 nm0525921 nm1264521
tt0327850,The Rundown,0.7189474165635112,action adventure comedy nm0000916 nm0425005 nm0005405 nm0000686 nm0206257 nm0001971
tt0327919,I Am David,0.7260601467700561,adventure drama nm0082450 nm0862539 nm0001029 nm0687506 nm0794885 nm0041054
tt0328099,Malibu's Most Wanted,0.5797576389481701,comedy crime nm0925870 nm0005085 nm0641939 nm0005516 nm0004875 nm0026364
tt0328107,Man on Fire,0.8263621315329003,action crime drama nm0001716 nm0000243 nm0000686 nm0266824 nm0593664 nm0004711
tt0328538,Thirteen,0.728354750174296,drama nm0362566 nm0939697 nm0000456 nm1223023 nm1227814 nm1227232
tt0328589,Under the Tuscan Sun,0.7164953784131181,comedy drama romance nm0920108 nm0000178 nm0100556 nm0644897 nm0242026 nm0516020
tt0328828,American Wedding,0.677513853586022,comedy nm0245888 nm0004755 nm0004989 nm0005405 nm0506405 nm0858776
tt0328880,Brother Bear,0.7393481212275759,adventure animation comedy nm0086431 nm1074107 nm0001618 nm0836836 nm0001548 nm0707262 nm0858686
tt0328962,Comedian,0.7107103267791658,comedy documentary nm1226523 nm0000632 nm0001674 nm0788009 nm0320607 nm1372077
tt0329028,Dumb and Dumberer: When Harry Met Lloyd,0.3973062079413928,comedy nm0003474 nm1277177 nm0647638 nm0506405 nm0821048 nm0000211
tt0329101,Freddy vs. Jason,0.6151963398938616,action horror nm0950553 nm0000387 nm0457090 nm0746714 nm0444621 nm0728762
tt0329388,Monsieur Ibrahim et les fleurs du Coran,0.7490249539032598,comedy drama nm0243191 nm0001725 nm1227027 nm0577841 nm0719224 nm0623311
tt0329575,Seabiscuit,0.7780155485817304,drama history sport nm0002657 nm0001497 nm0000313 nm0006969 nm0177933 nm0567184
tt0329691,Torque,0.473509960256296,action comedy crime nm0994538 nm0376540 nm0001084 nm0005195 nm0007167 nm0066586
tt0329717,Hollywood Homicide,0.5808529200974131,action comedy crime nm0005421 nm0000148 nm0001326 nm0913460 nm0000565 nm0339304
tt0329767,Wilbur Wants to Kill Himself,0.7059672975424518,comedy drama romance nm0771054 nm0803397 nm0712628 nm0376602 nm1229993 nm0586568
tt0329774,xXx: State of the Union,0.4956227608540318,action adventure crime nm0848414 nm0001084 nm0000168 nm0000353 nm0005454
tt0330099,The Brown Bunny,0.5589460937210957,drama nm0001252 nm0001252 nm0001721 nm0862841 nm1686350 nm1697044
tt0330229,Dôruzu,0.7750937100928528,drama romance nm0001429 nm0437816 nm0632689 nm0586227 nm0297906 nm0559385
tt0330243,Dzien swira,0.8099455398595334,comedy drama romance nm0467666 nm0464945 nm0870576 nm0333275 nm1235303 nm0797198
tt0330373,Harry Potter and the Goblet of Fire,0.827244595767961,adventure family fantasy nm0001565 nm0705356 nm0914612 nm0342488 nm0843059 nm0001758
tt0330602,Mambo Italiano,0.697299655060215,comedy drama romance nm0309996 nm0456186 nm1022527 nm0719729 nm0000649 nm0909763
tt0330691,Il cartaio,0.5859205224760908,horror mystery thriller nm0000783 nm0733625 nm0192377 nm0610832 nm0580986 nm0763216
tt0330702,Non ti muovere,0.7203461878008647,drama romance nm0144812 nm0004851 nm0144812 nm0314358 nm3662893 nm0076023
tt0330793,The Punisher,0.6878873160321829,action crime drama nm0378144 nm0005048 nm0000237 nm0000526 nm0005009 nm0028551
tt0330843,Saathiya,0.7053735454706425,drama family romance nm1249945 nm1059103 nm0611552 nm0451321 nm0007102 nm1269584
tt0330904,Rokugatsu no hebi,0.7044815391939216,drama horror mystery nm0875354 nm0475900 nm0463482 nm0875354
tt0330994,Titanic - La leggenda continua,0.33329859887064883,animation family fantasy nm0856524 nm1023104 nm1002055 nm0558637 nm1246644 nm1220198
tt0331370,Whisky,0.7215104745607196,comedy drama nm0714261 nm0831526 nm1460713 nm1459779 nm1182921 nm2848914 nm1213740
tt0331468,Cold Creek Manor,0.5592246249633169,drama mystery thriller nm0001214 nm0000598 nm0000232 nm0001151 nm0000496 nm0829576
tt0331632,Scooby-Doo 2: Monsters Unleashed,0.5669777804345725,adventure comedy family nm0331532 nm0005327 nm0001264 nm0000498 nm0004802 nm0001293
tt0331639,Shakthi: The Power,0.6602912726810118,action drama thriller nm0885537 nm0006433 nm0007113 nm0438503 nm1248261 nm0451321
tt0331811,11:14,0.754865298418169,comedy crime drama nm1009775 nm0001794 nm0004988 nm0004936 nm0000664 nm0380231
tt0331933,Man of the House,0.5947792785838774,comedy crime nm0378893 nm0000169 nm0587396 nm0307726 nm0147825 nm0305519
tt0331952,The Clearing,0.6344809239846279,drama mystery thriller nm0115764 nm0000602 nm0000353 nm0000545 nm0005273 nm0002023
tt0331953,Club Dread,0.6202839348639053,comedy horror mystery nm0151540 nm0151540 nm0000200 nm0373571 nm0529050 nm0599715
tt0332047,Fever Pitch,0.6668156882768236,comedy drama romance nm0125803 nm0268380 nm0000106 nm0266422 nm1555151 nm0444940 nm1688785
tt0332136,If Only,0.7417097379443767,comedy drama fantasy nm0432627 nm0001349 nm0629493 nm0929489 nm0362051 nm1275283
tt0332280,The Notebook,0.8378008264913211,drama romance nm0001024 nm0001687 nm0001258 nm1046097 nm0331516 nm1658940
tt0332375,Saved!,0.715635550524273,comedy drama nm0200380 nm0540441 nm0601553 nm0000346 nm0297578 nm0000525
tt0332379,School of Rock,0.7730046551550765,comedy music nm0000500 nm0085312 nm0925234 nm0000349 nm0664238 nm1306097
tt0332452,Troy,0.784352445923716,adventure drama nm0000583 nm0000093 nm0051509 nm0089217 nm0002103 nm0004051
tt0332658,Intermission,0.7160859667827876,comedy crime drama nm1259871 nm0614165 nm0531808 nm0268199 nm0376602 nm0174403
tt0333766,Garden State,0.7932773931610795,comedy drama romance nm0103785 nm0103785 nm0765597 nm0000204 nm0000453 nm1539292
tt0333780,"Legally Blonde 2: Red, White & Blonde",0.5259513427867306,comedy nm0379237 nm0000702 nm0000398 nm0627878 nm0005093 nm0177639
tt0334405,Spellbound,0.7738304365374467,comedy documentary thriller nm0998825 nm1250574 nm2564862 nm2557024 nm2560860 nm2559277
tt0334754,Yossi & Jagger,0.7245193856584475,drama history romance nm0297202 nm0461324 nm1106990 nm1093856 nm1149650 nm1139455
tt0335013,The Company,0.6659942570486778,drama music romance nm0000265 nm0000117 nm0290556 nm0000532 nm0731732 nm0225298
tt0335119,Girl with a Pearl Earring,0.737928747443389,biography drama romance nm0916424 nm0424060 nm0000147 nm0929489 nm0661407 nm0614165
tt0335121,Godsend,0.53995675100027,action drama fantasy nm1170765 nm0358327 nm0000134 nm0001427 nm0005381 nm1080974 nm0597740
tt0335245,The Ladykillers,0.6669432865848776,comedy crime thriller nm0001053 nm0001054 nm0000158 nm0005541 nm0355659 nm0799777 nm0002245
tt0335266,Lost in Translation,0.8267806215080435,comedy drama nm0001068 nm0000195 nm0424060 nm0000610 nm0267506 nm1440108
tt0335345,The Passion of the Christ,0.7724955718324331,drama nm0000154 nm0001029 nm0000899 nm0411581 nm0998941 nm1357161
tt0335438,Starsky & Hutch,0.6565529344247082,comedy crime nm0680846 nm0001774 nm0005562 nm0004879 nm0000681 nm0004365
tt0335559,Win a Date with Tad Hamilton!,0.6115066138320836,comedy romance nm0525659 nm0098378 nm0241049 nm0333410 nm0001447 nm0005003
tt0335563,Wonderland,0.6931902617620175,crime drama mystery nm0185063 nm0000174 nm0001435 nm0098378 nm0000775 nm0000402
tt0337103,Les rivières pourpres II - Les anges de l'apocalypse,0.6403489265310189,action crime mystery nm0196860 nm0000606 nm0536095 nm0000489 nm1301340 nm0002776
tt0337563,13 Going on 30,0.6775137246186269,comedy fantasy romance nm0935095 nm0004950 nm0749263 nm0339460 nm0785227 nm0000834
tt0337573,Antikörper,0.7146534623281185,crime drama horror nm0023355 nm0005342 nm1577567 nm0377333 nm1600801 nm0336111
tt0337578,Baghban,0.766911067627773,drama romance nm0159162 nm0000821 nm0004564 nm0006795 nm0154274 nm0990090
tt0337579,Barbershop 2: Back in Business,0.6254753259381933,comedy drama nm0838198 nm0001084 nm0147825 nm1073992 nm0001451 nm0859503
tt0337592,Love Don't Cost a Thing,0.5960390549245862,comedy drama romance nm0004752 nm0134244 nm0587396 nm1491136 nm0072245 nm1491139
tt0337692,On the Road,0.6475029990074355,adventure drama romance nm0758574 nm0727165 nm1330560 nm0829576
tt0337697,The Prince & Me,0.6283677727979977,comedy family romance nm0004838 nm0005466 nm0531101 nm0001669 nm0587950 nm0289038
tt0337711,Rugrats Go Wild,0.6246347084744567,adventure animation comedy nm0256983 nm0899329 nm0681264 nm0137627 nm0000327 nm0000347 nm0197354 nm0004813
tt0337721,The Snow Walker,0.7485007181293392,adventure drama nm0001747 nm0001608 nm1266776 nm0000342 nm0912916 nm0340973
tt0337741,Something's Gotta Give,0.7187512909231797,comedy drama romance nm0583600 nm0000197 nm0000473 nm0000206 nm0001605 nm0000531
tt0337876,Birth,0.6763679678339409,drama fantasy mystery nm0322242 nm0000173 nm1080974 nm0000002 nm0396812 nm0254362
tt0337909,Calendar Girls,0.7305921495767324,comedy drama nm0170719 nm0000545 nm0910278 nm0934362 nm0017596 nm0060221
tt0337917,Catch That Kid,0.5923344263983376,action adventure comedy nm0294505 nm0829576 nm0730168 nm0000884 nm0088298 nm1302735
tt0337921,Cellular,0.6977556101998954,action crime thriller nm0254786 nm0000107 nm0262635 nm0005458 nm0000513 nm0000715
tt0337960,Danny Deckchair,0.6933638141302149,comedy romance nm0051156 nm0406975 nm0001584 nm0164838 nm0611761 nm0060741
tt0337961,Dans ma peau,0.6658839994411109,drama horror nm0888418 nm0888418 nm0524217 nm0238475 nm0598857 nm0721469
tt0337978,Live Free or Die Hard,0.7627172827169246,action thriller nm0936482 nm0000246 nm0519043 nm0648249 nm0702572 nm0193295
tt0338013,Eternal Sunshine of the Spotless Mind,0.8919370232615189,drama romance sci-fi nm0327273 nm0000120 nm0000701 nm0929489 nm0004423 nm0000704
tt0338077,Grind,0.6428681865810523,adventure comedy sport nm0489453 nm0111013 nm0449466 nm1036181 nm0896735 nm0607185
tt0338094,The Haunted Mansion,0.5679457013095146,comedy family fantasy nm0591450 nm0000552 nm0859720 nm0000236 nm0000654 nm0662511
tt0338095,Haute tension,0.717452858971327,horror nm0014960 nm0208426 nm0494069 nm0619600 nm0451076 nm0278367
tt0338096,Dirty Dancing: Havana Nights,0.6390887169187595,drama music romance nm0272704 nm0526019 nm0304801 nm0000688 nm0805476 nm0005044
tt0338097,Head in the Clouds,0.6909632570316007,drama romance war nm0241090 nm0000234 nm0870204 nm0004851 nm0470981 nm0000925
tt0338135,Les invasions barbares,0.7866027082481124,comedy crime drama nm0000780 nm0320721 nm0077715 nm1234157 nm0189887 nm0359652
tt0338188,The Missing,0.695308453630971,adventure drama thriller nm0000165 nm0000169 nm0000949 nm0939697 nm0101799 nm0001173
tt0338216,Lucky You,0.6404613005220203,drama romance sport nm0000436 nm0051509 nm0000106 nm0000380 nm0813902 nm0764445
tt0338309,Ondskan,0.8110410521600454,drama nm0405632 nm1270590 nm0526616 nm0803890 nm0350451 nm0759589
tt0338325,Paparazzi,0.6256494686472339,action crime drama nm0007708 nm0369513 nm0000677 nm0001199 nm0000838 nm0390903
tt0338337,Paycheck,0.6772516436562941,action mystery sci-fi nm0000247 nm0000255 nm0001173 nm0000235 nm0355910 nm0316079
tt0338348,The Polar Express,0.7091650411524885,adventure animation comedy nm0000709 nm0000158 nm0178875
tt0338427,Shopgirl,0.6755783536258901,drama romance nm0875793 nm0000188 nm0000132 nm0005403 nm0933098 nm0098734
tt0338459,Spy Kids 3: Game Over,0.48679706787736504,action adventure comedy nm0001675 nm0754512 nm0891786 nm0000104 nm0001303 nm0001544
tt0338466,Stuck on You,0.6273883619503596,comedy nm0125803 nm0268380 nm0000354 nm0001427 nm0578949 nm0000333 nm0793390
tt0338512,Deux frères,0.7319483931434734,adventure drama family nm0000269 nm0001602 nm0383603 nm0237835 nm0629127 nm0503800
tt0338526,Van Helsing,0.6564367666764551,action adventure fantasy nm0814085 nm0413168 nm0000295 nm0746896 nm0378175 nm0920992
tt0338564,Mou gaan dou,0.8535301339397117,action crime drama nm0490487 nm0538320 nm0490489 nm0504897 nm0938893 nm0874676 nm0155284
tt0338706,Alexandra's Project,0.6823114342267514,drama mystery thriller nm0208854 nm0842251 nm0118894 nm0462228
tt0338751,The Aviator,0.8050907049537758,biography drama nm0000217 nm0000138 nm0000949 nm0000295 nm0000604 nm0000285
tt0338763,Batoru rowaiaru II: Chinkonka,0.5269797949673666,action adventure drama nm0297934 nm0297935 nm0297885 nm0535327 nm1099171 nm1119539 nm1328242
tt0339034,From Justin to Kelly,0.27626461510889927,comedy musical romance nm0410769 nm1225628 nm1227702 nm1349694 nm0741242 nm0797373
tt0339135,In Hell,0.6578502008600374,action drama thriller nm0482681 nm0000241 nm0852753 nm0061437 nm0326988 nm1351126
tt0339147,Highwaymen,0.6238707538084718,action crime horror nm0363553 nm0001029 nm0593961 nm0265670 nm0272173 nm0192963
tt0339230,Kopps,0.7107558695615473,action comedy nm0267244 nm0267241 nm0677471 nm0706548 nm0477404 nm0753982
tt0339291,A Series of Unfortunate Events,0.7301246696934671,adventure comedy family nm0797869 nm0000120 nm0000179 nm0000658 nm0014582 nm0115161
tt0339412,Mr. 3000,0.6179106805570439,comedy drama romance nm0831690 nm0005170 nm0000291 nm0728346 nm0924552 nm1406333
tt0339535,Profesionalac,0.8060668617148962,comedy drama nm0468169 nm0865392 nm0496118 nm0632473 nm0431259 nm0851248
tt0339579,Ritânâ,0.681333215828831,action adventure sci-fi nm0945724 nm0437580 nm0840551 nm0457240 nm0452817 nm0645497
tt0339840,Undead,0.6020749546540841,action comedy fantasy nm1294961 nm1294962 nm1290417 nm1213507 nm1296121 nm2999531 nm0402791
tt0340012,Being Julia,0.7284284370573629,comedy drama romance nm0843640 nm0000906 nm0002091 nm0001999 nm0000460 nm0493271
tt0340163,Hostage,0.6978631693752811,action crime drama nm0802807 nm0000246 nm0001629 nm0005583 nm1497548 nm0394889
tt0340376,The Statement,0.6658646109687869,drama thriller nm0422484 nm0000323 nm0842770 nm0000869 nm0000562 nm0001648
tt0340377,The Station Agent,0.8079207198677737,comedy drama nm0565336 nm0227759 nm0165101 nm0134072 nm0071345 nm0087580
tt0340468,Ônibus 174,0.7750989047811276,crime documentary nm0655683 nm0479884 nm1289413 nm1284081 nm1284450 nm3132287 nm3132916
tt0340855,Monster,0.7817817902513976,biography crime drama nm0420941 nm0000234 nm0000207 nm0001136 nm0855564 nm0179960
tt0341495,Chik loh dak gung,0.6195516563942589,action crime drama nm0155642 nm0031704 nm1340101 nm0702572 nm0943079 nm1280082
